292,11,374,291,359,371,262,393,491,537,466,149,163,142,392,386,595,9999.0,67,79
281,11,360,373,354,385,381,589,363,495,462,139,146,137,385,381,589,9999.0,78,90
292,11,344,294,362,362,256,382,503,550,477,146,160,139,380,379,584,9999.0,67,79
281,11,363,342,357,374,372,578,374,506,473,136,143,134,374,372,578,9999.0,78,90
270,11,358,363,256,572,367,580,479,379,273,133,135,134,368,370,572,9999.0,89,101
278,0,362,361,359,360,375,567,382,509,484,133,138,132,567,362,575,9999.0,81,82
267,0,360,362,261,561,353,575,490,387,287,131,131,134,561,356,569,9999.0,92,93
278,0,362,322,359,348,362,555,394,521,496,133,138,132,555,350,563,9999.0,81,82
267,0,359,361,260,549,341,563,502,400,299,132,132,135,549,344,557,9999.0,92,93
278,350,360,283,357,336,350,543,407,534,508,135,141,134,551,543,577,9999.0,81,72
267,350,356,358,260,537,329,551,514,412,311,135,136,138,545,537,571,9999.0,92,83
278,350,358,262,355,324,337,531,419,547,520,137,142,136,539,531,565,9999.0,81,72
267,350,353,355,314,525,317,538,526,424,324,138,139,141,533,525,559,9999.0,92,83
278,350,355,259,352,311,324,519,431,559,532,140,146,139,527,519,552,9999.0,81,72
267,350,351,353,360,513,305,526,538,436,336,140,141,143,521,513,546,9999.0,47,83
278,350,352,256,349,299,312,507,443,572,544,143,149,142,514,507,539,9999.0,37,72
267,350,348,350,357,501,310,514,550,448,348,143,144,146,508,501,533,445.4581910797017,60,83
255,350,359,348,267,512,391,546,358,558,340,148,144,158,502,495,527,427.8340799889602,72,95
264,338,345,344,357,386,490,508,565,458,366,147,147,152,527,499,576,409.0048899463184,68,74
255,338,354,343,267,500,379,533,370,570,352,154,149,164,520,493,569,390.80046059338264,78,83
264,338,341,311,353,374,478,496,577,470,378,151,151,157,514,487,562,372.61374102413345,70,74
278,338,234,354,337,475,274,471,585,610,580,155,161,154,508,481,555,353.86155484878543,57,60
292,338,361,724,342,275,294,260,632,690,599,168,184,159,501,475,548,335.72607882021913,44,46
303,338,730,673,361,289,232,270,706,809,643,188,215,171,495,469,541,318.44151739369664,35,35
317,333,618,539,752,221,193,269,449,267,750,237,297,202,507,472,566,298.9866217742861,21,16
331,336,508,470,573,188,174,212,311,344,284,340,418,262,487,458,537,279.5800422061632,7,5
331,333,500,463,563,192,177,216,325,341,280,346,426,266,491,458,548,260.2325882744127,11,2
343,336,449,433,482,179,173,192,333,321,357,429,625,379,470,443,518,239.58505796480713,0,-7
345,336,436,318,465,181,175,193,327,211,348,433,631,413,461,434,509,219.5449840010015,0,-9
345,336,428,310,456,185,179,197,323,207,344,441,639,423,453,426,499,199.12307751739877,3,-9
345,336,420,302,448,188,182,200,319,204,340,450,647,430,444,418,489,179.3348822733603,6,-9
345,336,412,399,439,192,186,205,207,256,336,458,655,440,435,410,480,160.22484201895784,59,-9
90,90,228,1000,231,963,101,977,88,89,89,18,18,18,228,1000,231,9999.0,-91,0
101,101,1000,536,228,92,49,963,89,94,88,18,19,18,1000,536,228,9999.0,-102,0
115,115,482,618,1000,44,33,72,97,107,91,21,23,19,482,618,1000,9999.0,-116,0
104,89,1000,476,225,85,51,297,91,97,89,21,22,21,225,1000,229,9999.0,-105,-15
115,116,477,614,1000,54,40,88,99,109,93,25,28,23,482,622,1000,9999.0,-116,1
104,108,1000,469,1000,110,65,383,93,99,91,27,29,27,1000,525,1000,9999.0,-105,4
115,104,467,603,1000,75,56,122,102,113,96,35,38,33,1000,464,1000,9999.0,-116,-11
104,101,1000,458,1000,152,90,521,97,103,95,38,40,37,1000,517,209,9999.0,-105,-3
115,108,455,590,1000,101,74,165,106,118,100,47,52,44,1000,507,1000,9999.0,-116,-7
126,105,588,543,451,85,69,113,123,144,111,61,72,55,1000,448,899,9999.0,-127,-21
118,113,490,594,1000,123,94,187,117,131,109,65,73,61,452,558,1000,9999.0,-119,-5
126,110,567,531,432,113,93,152,133,155,120,83,96,74,503,530,999,9999.0,-127,-16
118,113,429,569,1000,164,125,248,127,141,117,87,97,80,431,535,999,9999.0,-119,-5
126,116,542,519,410,148,120,198,144,168,130,107,125,96,410,542,1000,9999.0,-127,-10
140,114,479,717,558,127,113,152,191,170,160,152,142,127,392,516,982,9999.0,-141,-26
129,118,535,479,435,174,146,226,165,180,147,141,167,125,391,527,989,9999.0,-130,-11
140,120,461,691,527,159,140,190,161,142,178,178,158,159,426,527,418,9999.0,-141,-20
154,123,1000,942,427,150,140,166,123,144,137,161,150,179,466,507,348,9999.0,-155,-31
165,121,928,900,989,153,148,163,595,695,115,159,154,170,441,501,352,9999.0,-166,-44
180,121,888,901,901,161,163,163,890,903,690,163,165,165,426,484,327,9999.0,179,-59
194,121,720,427,882,179,190,174,903,308,879,176,176,171,410,467,305,9999.0,165,-73
205,121,442,325,722,206,228,193,297,414,894,139,102,186,395,449,288,9999.0,25,-84
219,121,319,266,414,258,250,229,418,399,331,108,287,96,379,430,273,9999.0,12,-98
230,126,278,245,331,259,229,278,380,346,408,309,398,259,386,405,309,338.54098717880527,-21,-104
222,126,336,285,425,303,265,265,405,357,354,281,339,246,372,391,296,317.3168763239674,-11,-96
208,126,504,385,765,268,300,249,327,366,230,246,276,118,357,379,282,296.2195131992489,4,-82
208,126,532,406,807,283,317,262,312,350,216,257,287,238,341,366,268,275.77164466275354,9,-82
219,126,418,348,542,338,312,300,338,338,300,303,359,269,325,354,253,255.3605294480727,2,-93
219,126,437,365,567,354,324,314,323,326,286,315,373,280,310,341,279,234.95744295510198,5,-93
219,126,457,382,594,370,336,328,306,314,272,327,387,290,294,328,264,215.60380330597138,12,-93
233,129,375,336,440,330,296,387,284,254,309,438,582,360,290,300,258,196.0637651377735,0,-104
233,129,389,348,456,342,306,400,272,244,294,453,594,372,276,288,245,178.89941307897016,5,-104
90,90,368,515,515,508,101,515,543,551,101,18,18,18,368,515,515,9999.0,90,0
78,78,518,367,515,519,508,547,90,529,49,19,19,20,518,367,515,9999.0,102,0
90,89,365,512,512,508,118,515,543,551,118,21,21,21,365,511,514,174.0028735394907,91,-1
101,89,511,500,362,124,66,508,553,581,543,24,25,24,362,508,511,172.01162751395617,82,-12
115,89,473,886,516,63,46,103,518,662,562,29,33,27,359,505,508,169.04733065032408,68,-26
126,89,864,705,474,50,41,67,670,782,491,37,43,33,356,502,505,165.07574019219177,61,-37
140,104,660,462,787,45,40,54,848,486,711,54,69,45,505,468,492,158.2024020045208,49,-36
154,116,469,524,622,44,41,49,501,505,931,90,144,68,462,857,505,150.4027925272666,36,-38
165,120,518,502,475,46,45,49,497,342,492,172,511,106,919,780,474,141.69333082400175,30,-45
180,128,497,286,504,50,50,50,336,483,341,554,562,286,807,669,459,132.09844813622905,19,-52
194,128,226,134,494,56,60,55,485,439,472,575,495,559,801,663,890,122.48265183282079,5,-66
194,120,247,146,490,61,65,60,480,433,467,579,500,563,902,760,458,113.1591799192624,7,-74
194,120,268,159,487,66,71,65,475,427,462,582,503,566,896,756,453,105.01904589168576,12,-74
205,120,165,122,269,77,85,72,425,840,472,627,694,588,890,750,448,96.16652224137046,5,-85
90,90,368,515,515,508,101,515,543,551,101,18,18,18,368,515,515,9999.0,90,0
78,78,518,367,515,519,508,547,90,529,49,19,19,20,518,367,515,9999.0,102,0
90,89,365,512,512,508,118,515,543,551,118,21,21,21,365,511,514,174.0028735394907,91,-1
101,89,511,500,362,124,66,508,553,581,543,24,25,24,362,508,511,172.01162751395617,82,-12
115,89,473,886,516,63,46,103,518,662,562,29,33,27,359,505,508,169.04733065032408,68,-26
126,89,864,705,473,53,43,70,670,782,489,38,44,34,355,501,504,165.10905486980417,61,-37
140,104,660,462,787,45,40,54,848,486,711,54,69,45,505,468,492,158.2024020045208,49,-36
154,116,469,524,622,44,41,49,501,505,931,90,144,68,462,857,505,150.4027925272666,36,-38
165,120,518,502,475,46,45,49,497,342,492,172,511,106,919,780,474,141.69333082400175,30,-45
180,128,497,286,504,50,50,50,336,483,341,554,562,286,807,669,459,132.09844813622905,19,-52
194,128,226,134,494,56,60,55,485,439,472,575,495,559,801,663,890,121.49485585818027,6,-66
194,120,247,146,490,61,65,60,480,433,467,579,500,563,902,760,458,112.17842929904127,7,-74
194,120,268,159,486,66,71,65,475,427,462,583,504,567,896,755,453,103.07764064044152,12,-74
90,90,228,231,1000,88,89,89,963,977,101,18,18,18,228,231,1000,9999.0,-90,0
78,78,1000,228,515,90,88,95,84,500,47,18,18,19,1000,228,515,9999.0,-78,0
64,64,486,1000,626,97,91,108,42,67,32,21,19,23,486,1000,626,243.0,-63,0
53,44,632,487,549,111,99,130,35,46,29,26,23,31,558,623,780,240.0,-51,-9
39,63,576,609,1000,144,120,187,29,34,26,36,30,47,485,1000,629,235.00212764994276,-40,24
25,44,1000,783,881,221,163,227,28,31,26,60,45,97,551,617,774,228.00877176108818,-25,19
14,33,902,1000,956,224,238,218,28,30,28,99,68,97,785,538,1000,220.02045359466015,-15,19
0,26,949,963,176,215,218,1000,31,31,31,102,103,103,1000,783,878,208.0384579831335,-2,26
0,33,945,959,194,807,215,1000,34,34,34,106,107,107,774,526,1000,197.06344156134085,-1,33
357,33,688,948,163,1000,210,1000,37,37,38,110,110,112,769,520,1000,185.09727172489605,2,36
357,33,745,943,176,1000,207,1000,40,40,41,114,114,116,764,515,1000,174.14074767268,1,36
357,33,802,939,189,1000,204,1000,43,43,44,118,118,121,758,509,1000,163.19620093617377,0,36
357,33,858,935,203,1000,201,1000,46,46,47,122,122,125,752,504,1000,150.2131818450032,1,36
90,90,228,1000,231,963,101,977,88,89,89,18,18,18,228,1000,231,9999.0,-91,0
101,101,1000,536,228,92,49,963,89,94,88,18,19,18,1000,536,228,9999.0,-102,0
115,115,482,618,1000,44,33,72,97,107,91,21,23,19,482,618,1000,9999.0,-116,0
104,89,1000,476,225,85,51,297,91,97,89,21,22,21,225,1000,229,9999.0,-105,-15
115,116,477,614,1000,54,40,88,99,109,93,25,28,23,482,622,1000,9999.0,-116,1
104,108,1000,469,1000,110,65,383,93,99,91,27,29,27,1000,525,1000,9999.0,-105,4
115,104,467,603,1000,75,56,122,102,113,96,35,38,33,1000,464,1000,9999.0,-116,-11
104,101,1000,458,1000,152,90,521,97,103,95,38,40,37,1000,517,209,9999.0,-105,-3
115,108,454,588,1000,103,76,168,108,119,101,48,53,45,1000,506,1000,9999.0,-116,-7
126,105,587,541,450,86,70,115,124,145,112,63,73,56,1000,446,898,9999.0,-127,-21
118,110,489,592,1000,125,96,190,117,131,109,66,74,61,515,539,1000,9999.0,-119,-8
126,116,566,531,432,116,94,154,133,155,120,83,97,75,432,566,1000,9999.0,-127,-10
118,113,428,568,1000,165,126,251,127,143,118,88,99,81,429,534,998,9999.0,-119,-5
126,116,541,518,409,149,122,200,146,169,131,108,126,97,409,541,1000,9999.0,-127,-10
140,114,479,715,557,129,114,154,191,169,160,154,142,129,390,515,981,9999.0,-141,-26
129,118,533,478,434,176,147,228,167,178,148,142,169,126,391,526,988,9999.0,-130,-11
140,120,461,691,524,161,143,193,159,140,178,178,158,161,423,524,418,9999.0,-141,-20
154,123,1000,942,427,152,142,169,121,144,134,161,150,179,464,507,346,9999.0,-155,-31
165,124,928,900,989,155,150,165,595,693,115,159,154,170,453,485,334,9999.0,-166,-41
180,124,888,901,901,163,165,165,888,901,688,163,165,165,437,471,320,9999.0,179,-56
194,124,728,432,880,181,192,176,901,306,877,178,171,173,422,457,306,9999.0,165,-70
205,124,449,331,734,209,231,196,293,410,380,132,97,188,405,444,291,9999.0,25,-81
219,124,322,269,419,260,253,231,415,397,369,110,290,98,389,431,277,9999.0,13,-95
230,126,280,248,335,261,230,280,379,342,406,311,400,261,384,403,307,341.6343074107166,-24,-104
222,126,341,289,431,306,266,268,401,356,351,282,341,247,368,390,292,320.5152102475014,-14,-96
208,126,510,390,776,272,304,252,323,363,227,249,279,120,353,376,279,298.328677803526,3,-82
208,126,538,411,818,286,320,265,309,346,213,259,290,240,337,364,264,277.5031531352392,6,-82
208,126,566,432,854,301,337,279,294,329,199,269,302,250,321,351,250,256.8890811225732,10,-82
219,126,442,368,573,357,327,317,319,323,283,317,376,282,306,338,275,236.22235287965447,2,-93
219,126,462,386,600,374,339,332,302,311,268,329,389,292,290,326,261,216.17816726024856,7,-93
219,126,483,403,627,391,351,347,285,299,253,341,404,303,274,314,247,196.57314160383152,13,-93
233,129,395,354,464,344,308,403,270,242,287,457,588,375,270,286,240,178.44046626256053,-3,-104
90,90,228,231,1000,88,89,89,963,977,101,18,18,18,228,231,1000,9999.0,-90,0
78,78,1000,228,515,90,88,95,84,500,47,18,18,19,1000,228,515,9999.0,-78,0
64,64,486,1000,626,97,91,108,42,67,32,21,19,23,486,1000,626,244.00204917172314,-62,0
53,44,632,487,549,111,99,130,35,46,29,26,23,31,558,623,780,241.0020746798666,-51,-9
39,63,576,609,1000,144,120,187,29,34,26,36,30,47,485,1000,629,236.0,-39,24
25,44,1000,783,881,221,163,227,28,31,26,60,45,97,551,617,774,229.00218339570478,-25,19
14,33,898,1000,956,223,237,217,29,31,29,99,71,97,783,538,1000,221.02036105300343,-15,19
0,26,949,963,176,215,218,1000,31,31,31,102,103,103,1000,783,878,209.02152999152983,-1,26
0,33,945,959,194,807,215,1000,34,34,34,106,107,107,774,526,1000,199.04019694524018,0,33
357,33,688,948,163,1000,210,1000,37,37,38,110,110,112,769,520,1000,188.06647760831805,2,36
357,33,745,943,176,1000,207,1000,40,40,41,114,114,116,764,515,1000,177.1016657177453,2,36
357,33,802,939,189,1000,204,1000,43,43,44,118,118,121,758,509,1000,166.14752480852673,1,36
357,33,858,935,203,1000,201,1000,46,46,47,122,122,125,752,504,1000,154.1590088188167,2,36
90,90,543,101,764,18,18,18,1000,505,1000,18,18,18,543,101,764,9999.0,-131,0
78,78,761,542,810,18,18,19,89,928,49,19,19,20,761,542,810,9999.0,-119,0
64,89,834,671,926,21,19,23,47,75,35,23,21,25,540,119,763,421.37512978342704,-105,25
53,63,935,838,356,25,22,29,40,52,32,30,26,27,838,781,935,422.0426518730068,-95,10
39,71,333,985,307,34,29,44,34,41,30,28,33,25,786,753,850,419.88688953097835,-81,32
50,63,965,853,334,32,28,39,48,61,40,39,35,32,830,773,926,415.6500932274646,-91,13
39,53,325,973,289,44,36,57,46,54,41,36,42,32,920,824,345,411.41341737964746,-79,14
25,51,485,303,475,75,56,122,45,50,42,35,38,33,939,834,330,405.7647101461634,-65,26
36,44,301,1000,296,63,51,83,56,66,50,45,53,41,1000,895,294,397.2165656162895,-79,8
47,50,981,855,297,58,51,71,77,611,66,62,62,53,936,828,310,389.27882038456704,-92,3
39,49,297,942,264,79,66,102,77,518,68,64,75,57,942,829,297,379.22288960451743,-90,10
25,44,255,273,449,134,99,219,75,83,70,63,69,58,1000,868,270,368.48473509766995,-77,19
14,41,438,248,442,268,159,487,77,81,75,66,71,65,286,895,252,355.69228273888655,-68,27
0,37,976,422,991,478,430,591,83,84,84,75,76,76,257,940,231,341.5391632009424,-57,37
345,34,1000,969,878,703,682,750,94,91,100,88,85,93,236,272,214,326.7598506548808,-44,49
334,32,861,993,643,748,700,831,109,101,121,106,99,118,217,249,208,309.9193443462347,-35,58
320,26,597,768,501,870,769,225,135,120,141,141,124,168,192,214,398,291.0755915565577,-22,66
309,22,501,593,445,206,876,183,155,146,138,191,160,249,175,188,378,272.35638417338413,-13,73
295,17,435,481,408,161,179,369,148,163,138,316,233,461,373,165,359,252.3826459961144,-1,82
292,22,431,471,408,148,158,351,158,173,150,392,277,450,148,158,351,232.42202993692314,-1,90
292,22,436,477,414,135,142,338,172,188,163,427,301,445,135,142,338,212.8497122384712,-5,90
292,22,443,484,420,119,127,324,186,203,176,461,326,439,119,127,324,194.982050455933,-10,90
281,17,422,444,415,310,113,305,189,199,186,434,456,531,318,106,307,175.27692375210148,-4,96
281,17,427,449,420,297,99,292,202,213,199,642,451,526,305,92,294,156.54072952429985,-9,96
90,90,543,101,764,18,18,18,1000,505,1000,18,18,18,543,101,764,9999.0,-131,0
78,78,761,542,810,18,18,19,89,928,49,19,19,20,761,542,810,9999.0,-119,0
64,89,834,671,926,21,19,23,47,75,35,23,21,25,540,119,763,421.37512978342704,-105,25
53,63,936,838,356,25,22,29,37,50,31,28,25,27,838,781,936,421.37512978342704,-95,10
39,71,333,985,307,34,29,44,34,41,30,28,33,25,786,753,850,419.88688953097835,-81,32
50,63,965,853,335,31,27,37,48,61,40,37,35,31,830,773,926,416.3940441456866,-91,13
39,53,325,975,290,44,36,57,44,53,39,36,42,32,921,825,345,410.7456633976797,-79,14
50,59,952,842,325,41,36,49,63,81,53,49,47,41,851,781,967,405.7647101461634,-88,9
39,56,315,959,280,56,47,74,60,71,53,46,54,41,873,792,1000,399.2993864257745,-83,17
25,50,290,291,464,99,73,161,58,64,54,46,51,43,936,828,311,390.69169430639295,-71,25
36,49,287,987,263,81,66,109,74,489,66,59,69,53,942,829,300,381.36727704405894,-87,13
25,44,255,274,450,132,97,215,75,83,70,61,68,57,1000,868,271,369.8986347636336,-77,19
14,41,439,248,442,263,156,487,77,81,75,65,69,64,287,895,252,357.1064267133819,-68,27
0,37,978,424,993,478,419,593,83,84,84,73,74,74,260,940,233,343.6568055487917,-56,37
345,34,1000,971,875,704,683,751,93,90,99,85,83,91,239,980,216,328.8662342047295,-44,49
334,32,859,995,641,750,701,832,107,100,119,104,97,116,220,251,210,312.01442274356486,-36,58
320,28,597,768,501,870,769,228,135,120,138,138,122,164,198,222,404,293.8996427354072,-20,68
309,22,500,592,444,209,877,186,152,144,134,187,156,243,178,192,381,275.0708999512671,-12,73
295,18,434,481,407,165,183,372,144,160,135,310,228,462,378,170,363,255.69122002915938,4,83
292,22,430,470,407,152,161,354,155,169,147,384,272,451,152,161,354,235.84104816592043,-1,90
292,22,436,477,414,135,147,342,168,183,159,416,294,445,135,147,342,218.2131985009156,-4,90
292,22,441,483,419,122,132,329,182,198,172,450,319,440,122,132,329,198.8617610301186,-9,90
281,18,421,443,414,315,116,310,184,194,181,434,457,637,134,113,313,180.09441968034434,2,97
281,18,426,448,419,302,102,297,197,207,194,463,452,527,118,98,299,161.533278305122,-5,97
90,90,158,160,160,963,977,764,88,89,89,18,18,18,158,160,160,9999.0,-91,0
101,101,161,169,158,980,1000,963,89,94,88,18,19,18,161,169,158,9999.0,-102,0
115,115,174,152,163,560,406,996,97,107,91,19,22,18,174,152,163,9999.0,-116,0
126,126,149,122,175,411,24,565,108,126,97,22,26,20,149,122,175,9999.0,-127,0
140,140,114,106,137,23,20,434,137,175,114,27,35,23,114,106,137,9999.0,-141,0
154,154,120,573,108,20,18,22,175,164,149,40,63,30,120,573,108,9999.0,-155,0
143,143,108,114,127,23,21,453,147,176,121,31,41,26,108,114,127,9999.0,-144,0
154,154,118,570,106,21,19,23,174,163,153,42,67,32,118,570,106,9999.0,-155,0
143,135,106,112,124,419,22,450,151,174,124,32,43,27,120,103,147,9999.0,-144,-8
154,135,113,562,102,23,21,415,172,161,158,46,75,35,117,101,144,9999.0,-155,-19
143,153,101,105,118,423,409,445,157,171,130,37,50,31,105,522,101,9999.0,-144,10
154,153,104,548,97,418,25,420,168,157,164,56,89,42,101,516,98,9999.0,-155,-1
165,153,576,743,103,933,27,428,154,149,164,102,100,63,96,509,95,9999.0,-166,-12
180,161,948,962,749,28,28,917,148,150,150,103,104,104,454,747,88,9999.0,179,-19
194,165,972,1000,841,30,32,30,150,159,146,110,117,107,564,736,97,9999.0,165,-29
182,168,871,960,736,626,31,914,145,148,146,112,114,113,698,939,387,9999.0,177,-14
194,170,961,1000,830,52,34,628,148,141,144,121,128,118,734,933,420,9999.0,165,-24
205,180,1000,575,958,46,40,482,120,89,147,137,152,129,926,940,727,9999.0,154,-25
219,180,386,438,529,44,50,57,68,58,88,171,189,152,918,932,718,9999.0,140,-39
208,180,516,394,955,302,59,458,71,54,108,161,180,149,909,923,709,9999.0,151,-28
219,180,384,411,508,73,60,311,50,59,51,194,190,172,900,913,700,9999.0,140,-39
233,186,432,388,355,70,67,82,241,319,54,181,162,212,894,926,681,9999.0,126,-47
222,191,355,404,500,257,84,325,198,240,50,220,188,202,895,941,879,9999.0,137,-31
233,195,395,381,344,97,87,268,251,333,206,189,169,221,898,957,871,9999.0,126,-38
222,195,344,366,472,291,247,368,208,252,182,231,196,230,886,944,859,9999.0,137,-27
233,198,355,372,333,259,232,303,264,350,217,199,60,233,887,956,852,9999.0,126,-35
222,201,488,326,443,329,279,415,220,266,193,244,208,259,890,438,846,9999.0,137,-21
233,201,310,360,470,293,262,343,282,374,232,81,72,249,875,422,832,9999.0,126,-32
244,203,349,326,294,275,257,306,402,616,301,85,137,88,872,414,824,9999.0,115,-41
236,203,283,336,426,316,286,364,329,452,265,95,127,109,857,398,809,9999.0,123,-33
222,203,429,248,375,414,351,523,255,309,224,126,109,326,841,380,794,9999.0,137,-19
233,203,236,286,416,364,326,427,327,434,269,134,178,135,825,363,780,9999.0,126,-30
244,203,263,298,224,339,317,377,465,557,347,216,212,161,810,346,765,9999.0,115,-41
236,203,211,249,388,384,349,443,377,518,304,194,230,157,795,330,751,9999.0,123,-33
222,203,354,346,316,497,422,629,293,354,256,168,199,392,780,313,736,9999.0,137,-19
233,203,334,182,338,436,390,510,372,493,306,229,251,188,763,297,721,9999.0,126,-30
244,203,172,212,321,402,376,447,526,498,393,257,240,258,748,284,707,9999.0,115,-41
236,203,305,162,316,453,411,522,425,508,343,286,260,239,733,270,692,9999.0,123,-33
244,203,273,146,304,434,405,481,501,687,416,272,254,302,718,258,678,9999.0,115,-41
236,203,288,261,276,487,442,562,450,478,362,303,275,279,703,245,663,9999.0,123,-33
244,203,259,133,287,465,434,516,470,658,438,287,268,318,687,234,649,9999.0,115,-41
236,203,272,247,234,522,474,602,473,446,381,319,290,321,671,221,634,9999.0,123,-33
244,203,243,227,253,497,464,552,438,628,463,302,282,335,656,208,620,9999.0,115,-41
258,203,216,212,228,471,461,497,495,590,636,285,279,301,641,195,605,9999.0,101,-55
270,203,205,112,208,475,436,482,576,584,478,286,290,290,625,182,591,9999.0,89,-67
284,203,139,102,199,395,534,490,579,615,563,300,319,292,610,670,576,9999.0,75,-81
275,203,192,188,192,505,413,506,549,566,549,300,309,300,594,652,561,9999.0,84,-72
261,203,187,185,195,524,518,548,539,533,563,309,306,323,579,636,547,9999.0,20,-58
247,203,163,182,117,578,546,634,563,457,381,340,321,373,564,619,532,9999.0,35,-44
